ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
IDoEAVGTf,13/01/17 10:22,,365463,48498,37135965,a,Edge,,0
IDiN3M654,10/01/17 18:03,3179538,549713,5602,60774669,d,Firefox,Mobile,0
IDnBjJILS,17/01/17 14:04,6551574,684126,95113,65017662,b,,,0
IDZi4OytO,14/01/17 07:53,6048685,974044,11837,49384126,a,Edge,Tablet,0
IDkkwnnHt,16/01/17 11:01,8374171,572986,12211,7864011,b,Edge,Tablet,0
IDh1NoLqC,18/01/17 12:46,8772346,968093,64452,87726715,b,Mozilla Firefox,Desktop,0
IDk8tq6cz,19/01/17 11:37,1108321,315559,9764,30860214,b,Firefox,,0
IDW02kI2G,10/01/17 07:27,574216,499524,80554,61940782,b,IE,Mobile,0
ID8GSudln,11/01/17 19:01,132504,267315,40339,58321067,b,Firefox,Mobile,0
IDWhJn9ca,11/01/17 13:13,6443450,310681,77521,20301556,a,Edge,Tablet,0
ID0GlRrcH,18/01/17 16:14,5945353,779600,6906,99510044,b,Edge,Tablet,0
IDEaNT6ev,14/01/17 15:15,1309215,462093,26966,7122654,c,Firefox,Mobile,0
IDLg5oip9,11/01/17 18:16,140238,921290,904,58604466,f,Firefox,Mobile,0
IDJQakgcI,11/01/17 19:13,,742237,42227,43179292,b,Edge,Tablet,0
IDoNZWUSg,17/01/17 12:59,5465333,914404,73362,33247409,b,,Desktop,0
IDtghWxK7,16/01/17 16:30,2480790,403784,34670,1569330,a,Edge,Tablet,0
IDJ2uxa2B,14/01/17 09:19,,519459,12052,31388981,f,Mozilla Firefox,Desktop,0
ID0JYK6A3,12/01/17 18:15,9467544,127880,54125,56008048,b,Edge,Tablet,0
IDWHiu6P8,15/01/17 14:25,9442949,378648,82877,38492160,f,Edge,Tablet,0
ID29Uhm2k,14/01/17 10:09,8981095,456974,54916,7864011,b,Edge,Tablet,0
IDgVNndtq,18/01/17 13:50,6680720,260571,62416,54526992,b,Mozilla,Desktop,0
IDBDrsvTA,20/01/17 17:09,7699694,465364,5602,72451969,a,Google Chrome,,0
IDhRbNYbf,11/01/17 17:19,3505018,38966,33287,84486855,b,InternetExplorer,Desktop,0
IDYKArY7m,14/01/17 11:37,6909017,3990,41706,99558603,b,Edge,Tablet,0
IDtjT31J6,17/01/17 16:15,8445478,401918,35368,58841946,b,,Desktop,1
IDW1T1qYh,15/01/17 14:13,6294188,340921,904,94350426,b,Edge,Tablet,0
ID4ZKVb3h,14/01/17 15:40,2408593,622715,80554,61940782,a,InternetExplorer,,0
IDeSmO1EA,12/01/17 15:03,6569639,401177,12211,58163546,b,Edge,Tablet,0
ID83jYgsg,18/01/17 09:52,3286831,980767,80554,61940782,b,Mozilla,Desktop,0
ID7rmRJsu,11/01/17 14:09,8816704,328284,21407,80645978,e,,,0
IDsOgdqIO,16/01/17 10:10,,19747,11837,56546102,a,Firefox,Mobile,0
ID8bCdRhC,19/01/17 15:53,,9554,42227,50706198,a,Edge,Tablet,0
IDguQ6N2r,15/01/17 09:55,6128754,673685,50584,74363610,b,Mozilla,Desktop,0
IDy2DKeZJ,19/01/17 20:02,6291289,649152,14345,51399891,d,InternetExplorer,Desktop,1
ID9KAkREn,18/01/17 10:47,4432342,61585,93188,26391770,b,Safari,Tablet,0
IDU3VUec9,16/01/17 15:36,,481644,23576,17990842,f,Firefox,Mobile,0
IDuWyZH2g,18/01/17 15:32,4646416,20025,12052,39507200,b,Edge,Tablet,0
ID3qVpvqe,16/01/17 16:29,6599953,500011,71441,7122654,a,Edge,Tablet,0
IDxKs89a7,15/01/17 10:24,9890432,916463,42227,30860214,a,Mozilla Firefox,Desktop,0
ID2hTRyzl,19/01/17 14:35,5940036,703024,92704,29624796,f,Edge,Tablet,0
IDSHgotIR,18/01/17 11:10,4310056,85328,82877,67290861,a,Opera,Mobile,0
ID52a68G4,17/01/17 12:51,,726046,20665,29916445,f,Chrome,Desktop,0
IDnewCSrV,20/01/17 16:40,9834696,727106,97863,63837330,e,,Mobile,0
IDG32qwzD,14/01/17 16:40,2022208,460624,74263,20301556,a,Firefox,Mobile,0
ID48iwFzz,17/01/17 13:03,1080886,902991,87732,555603,a,Edge,Tablet,0
ID6HiFGct,11/01/17 10:51,2325904,139083,40339,7122654,a,Edge,Tablet,0
ID5Mt6AYI,14/01/17 10:34,1422026,20284,41706,16943535,b,Edge,Tablet,0
IDFjTHMZh,18/01/17 09:50,5550658,882902,82396,16150900,b,Firefox,Mobile,0
IDRXepH4e,15/01/17 09:00,6856740,418642,82877,67290861,b,Mozilla,Desktop,0
IDIlrFkh9,11/01/17 15:34,499444,988532,42227,15961717,a,Edge,,0
IDhUvHTpK,17/01/17 14:10,1217759,109612,40339,43452411,b,Edge,Tablet,0
ID93w5MVp,16/01/17 13:39,1466152,725118,73248,83960204,d,InternetExplorer,Desktop,0
ID5S2DVS8,10/01/17 10:49,7075511,614912,33638,62834288,b,Edge,Tablet,0
IDKNYm3mC,10/01/17 14:57,6137764,688440,96313,31261303,a,Mozilla,Desktop,0
IDwl4GJAA,14/01/17 16:30,98480,941759,78021,54794527,b,Firefox,Mobile,0
IDyCwFfFA,14/01/17 09:41,9822646,177194,43897,46512126,a,Chrome,,0
IDkVGACkA,14/01/17 14:55,5571806,332242,40339,43452411,e,Edge,Tablet,0
IDwrHq002,18/01/17 12:17,769835,609474,92704,93157824,a,Edge,,0
IDc9Z01dm,20/01/17 12:45,2008432,454260,54343,71193712,a,Firefox,,0
IDWlUSmw7,19/01/17 11:40,6510598,886378,3037,55358028,a,Firefox,Mobile,0
IDdZAwHAa,20/01/17 11:11,4782754,302093,34670,87807327,b,IE,Mobile,0
IDIW1o1p4,11/01/17 09:00,8174394,214763,14345,54692138,f,IE,Mobile,0
ID6EB5gHu,16/01/17 13:38,4321545,454094,15124,99558603,a,InternetExplorer,Desktop,0
ID76zAvBV,17/01/17 14:34,2614053,332242,40339,43452411,a,Edge,Tablet,0
IDcKmCJkL,11/01/17 17:13,7340673,348876,48430,55420443,d,Edge,Tablet,0
IDYmRHE5N,15/01/17 12:57,3004002,631384,6906,99510044,b,Firefox,,0
IDrcBnDW0,12/01/17 09:03,43838,542007,25015,29916445,a,Google Chrome,Mobile,0
ID4U2IBkW,12/01/17 09:03,9103801,580490,95113,65017662,f,Safari,Tablet,0
IDIhx6cDY,16/01/17 07:36,3671056,651475,82877,54692138,f,Mozilla Firefox,Desktop,0
IDzVXH0Bk,16/01/17 12:05,8232535,450174,17714,74363610,b,Firefox,Mobile,0
ID2LlOVEc,11/01/17 17:07,3671056,215418,29870,82291592,b,Mozilla,Desktop,0
IDdJJ3W8h,17/01/17 13:52,6446289,276474,10345,33683592,c,Firefox,Mobile,0
IDj0F4pgH,12/01/17 15:21,6996368,145204,82396,70184594,a,Edge,,0
IDPf8T414,12/01/17 09:32,,694929,70409,1436904,b,Firefox,Mobile,0
ID8NJp1Tg,13/01/17 13:16,7666651,378786,97863,3156697,f,Mozilla Firefox,,0
IDWOEpd2D,15/01/17 11:52,5412352,803625,5445,48615529,f,Edge,Tablet,0
ID9eA9fPu,18/01/17 16:40,1784378,201469,835,33505809,b,Edge,,0
ID0B3Xufh,14/01/17 15:19,,709447,56027,54630329,e,Mozilla Firefox,Desktop,0
IDnFBsRYk,16/01/17 04:48,6849364,987987,30580,67147700,b,IE,Mobile,0
IDP3Lg8zd,17/01/17 10:24,530946,37186,33638,67290861,f,Firefox,Mobile,0
IDZeO15Wz,12/01/17 03:27,3976239,107836,46955,74363610,b,,Desktop,0
IDQGrfz5B,14/01/17 10:23,4146983,583439,99914,74868704,b,Edge,Tablet,0
IDt7nfE4f,19/01/17 02:13,1593311,854507,6436,91553313,b,Edge,Tablet,0
IDdod7SWH,16/01/17 11:58,7885988,89936,21407,17488931,a,Edge,Tablet,0
IDPS6H33F,19/01/17 17:31,4319073,468271,904,72297026,d,Edge,Tablet,0
ID1wD4FMP,15/01/17 12:12,6640227,675351,46365,27723861,a,Edge,Tablet,0
IDXPAiCsg,13/01/17 13:30,6187524,516269,71441,7122654,a,Firefox,Mobile,0
IDTRBvRN9,12/01/17 02:41,3204627,470332,62949,7122654,a,InternetExplorer,Desktop,0
IDJdDwZAa,18/01/17 15:32,5698123,832706,34670,56464503,e,Firefox,Mobile,0
IDshUt0l6,18/01/17 13:49,357441,849893,26962,77896159,b,Edge,Tablet,0
IDfryYmZd,18/01/17 11:34,2860314,4156,904,94350426,d,IE,Mobile,0
IDC6Sblir,19/01/17 16:57,5969341,380707,48498,55358028,f,Mozilla Firefox,Desktop,0
IDnvXlGCY,11/01/17 10:09,3280259,12017,61208,91553313,a,Edge,,0
IDB47meTq,18/01/17 06:45,2576733,271994,42227,49384126,b,Firefox,Mobile,0
IDy86CPzM,11/01/17 12:41,9652480,999876,12052,39507200,a,Google Chrome,Mobile,0
IDFnpaax8,14/01/17 07:51,8338164,633722,1678,20116446,b,Google Chrome,,0
IDLwNRsGd,20/01/17 16:37,8610659,4870,8467,37135965,b,Firefox,Mobile,0
IDMbwLvy6,18/01/17 06:40,9688010,395173,6906,99510044,e,Chrome,Desktop,0
IDvbvkvCV,18/01/17 10:45,3221174,364311,74263,27723861,a,Edge,Tablet,0
IDNdGNuHa,11/01/17 11:49,1466152,84758,24888,81758577,b,Mozilla Firefox,Desktop,0
IDoe1D4b8,10/01/17 07:13,3556204,658220,10345,81621696,b,Firefox,Mobile,0
IDLqotcxz,19/01/17 17:08,5853497,976079,13412,77318092,c,Mozilla Firefox,Desktop,0
IDccPa9Ad,19/01/17 08:50,1051355,804899,5602,48425572,a,Edge,Tablet,0
IDPOW5Z08,17/01/17 10:00,6396301,33708,33287,91808273,a,Firefox,Mobile,0
IDQ5ahKMS,10/01/17 17:46,6717932,999378,42227,1189152,f,Mozilla,Desktop,0
IDYLT3SfQ,14/01/17 10:31,3033178,68770,43612,74868704,a,Firefox,Mobile,0
IDMmn5f2C,13/01/17 08:00,2174195,385783,54125,67290861,b,Edge,Tablet,0
ID0ljPHNP,11/01/17 15:43,2553896,498623,5602,26461535,b,Mozilla,Desktop,0
IDxM81t5V,14/01/17 16:18,6551422,40073,835,26551485,b,Firefox,Mobile,0
IDbqPVs1X,20/01/17 17:48,6034784,105650,40339,37135965,e,Firefox,Mobile,0
IDxebr1oR,16/01/17 16:47,5287185,251762,80554,57977218,e,Firefox,,0
IDnKL7zRn,12/01/17 13:20,3945813,497730,54125,26391770,d,Edge,Tablet,0
IDAFnVYGx,13/01/17 13:08,489584,323653,80554,57977218,b,Google Chrome,Mobile,0
ID7miISEd,18/01/17 11:23,7141941,327508,53956,52437512,e,IE,Mobile,0
IDoPIE4Hy,20/01/17 15:55,691718,76938,41706,4000296,a,Edge,Tablet,0
IDXb5Wt8H,20/01/17 06:13,278114,113335,2053,27723861,d,,Desktop,0
IDCpNyxpg,15/01/17 15:06,1044181,708979,33638,78406516,a,Mozilla,Desktop,0
IDMnWV1lq,15/01/17 18:49,1152893,720365,17714,74363610,b,Edge,Tablet,0
IDGq7nwaK,18/01/17 18:08,3194437,385093,54125,54630329,a,Safari,Tablet,1
ID1N23NYZ,20/01/17 12:00,4415792,869479,73248,83960204,b,Firefox,,0
IDC3pE9Q6,11/01/17 12:19,8528915,330876,70409,47941469,e,Mozilla Firefox,,0
IDH8GN50Z,13/01/17 14:53,1124620,763682,30580,67147700,b,Firefox,Mobile,0
IDfu2ocMD,12/01/17 09:22,8058897,419322,15912,1189152,b,Mozilla,Desktop,0
IDwyQSv4b,11/01/17 18:40,7916155,712992,6906,98830533,b,Edge,Tablet,0
IDiJcMGkD,15/01/17 05:05,5661783,109612,40339,43452411,a,Chrome,Desktop,0
IDDcU7oy6,20/01/17 17:38,884395,495940,42227,96823930,a,Firefox,Mobile,0
IDhmZKPfa,13/01/17 11:48,517120,328284,21407,80645978,f,Edge,Tablet,0
IDBisQdXe,18/01/17 15:48,3693450,722396,89522,27578501,a,Edge,Tablet,0
IDylf0Rt1,16/01/17 17:21,3174172,552065,15912,55358028,b,Firefox,Mobile,0
IDa7WI6om,15/01/17 15:08,6780973,6654,17714,26391770,b,Firefox,Mobile,0
ID6AmQbN8,11/01/17 14:12,2293027,867852,95113,65017662,e,,Mobile,0
IDXK9TcVI,12/01/17 11:34,,60924,17118,17488931,b,Edge,Tablet,0
ID65RSw42,11/01/17 16:14,4829050,511873,45620,54630329,f,Firefox,Mobile,0
ID0arjUx0,16/01/17 15:54,2578616,366149,14960,52437512,b,Firefox,Mobile,0
IDt4HZXTt,11/01/17 13:05,6899598,321320,53956,52437512,b,Firefox,Mobile,0
IDlVuveKI,18/01/17 17:56,802345,669739,30580,67147700,b,Edge,Tablet,0
IDaorMkGF,11/01/17 08:47,,550575,40339,43452411,f,Firefox,Mobile,0
IDmcJGIJo,14/01/17 04:45,3032554,665938,26962,7122654,b,Edge,Tablet,0
IDSCv7vCJ,17/01/17 16:33,,492974,70409,43770446,f,Mozilla Firefox,Desktop,0
IDewPXeJN,12/01/17 16:40,3504497,261397,904,74363610,b,Firefox,Mobile,0
IDGkVPDhY,19/01/17 10:29,7449153,777624,37815,27723861,a,Edge,Tablet,0
IDKwfEqms,15/01/17 18:58,6201687,664886,50584,74363610,a,Mozilla,Desktop,0
IDAMPh9Yv,16/01/17 07:39,1820367,948996,15124,99558603,d,Google Chrome,,1
IDSgknMaV,14/01/17 17:51,7250858,810131,72276,87807327,d,InternetExplorer,Desktop,1
IDzd27u7x,17/01/17 15:59,7455357,799986,95113,65017662,b,Firefox,Mobile,0
IDYdtkzlr,20/01/17 08:02,3045478,109612,40339,43452411,f,Mozilla Firefox,Desktop,0
IDtl6Lq5D,10/01/17 11:08,1993415,872712,42227,96823930,c,Firefox,Mobile,0
ID3DBUuye,14/01/17 09:18,6973113,753137,13412,77318092,e,Edge,,0
IDYUWN1RN,13/01/17 15:15,,371179,74263,2050923,e,Firefox,Mobile,0
IDPLinE9I,10/01/17 18:01,,315228,71441,57977218,c,Edge,Tablet,0
ID2TRtqGh,14/01/17 12:30,247671,155810,80554,83960204,b,Mozilla,Desktop,0
IDmRRCMi8,18/01/17 12:27,1819346,432547,17714,61682792,a,Edge,,0
IDJL4Tjp2,19/01/17 08:44,8635209,351892,99178,555603,b,Mozilla,,0
ID3S466aB,11/01/17 12:02,2400613,247532,62809,2050923,f,Edge,Tablet,0
IDQcy6vEk,12/01/17 10:56,2817379,754434,40339,555603,b,Mozilla,Desktop,0
IDHA5Fk79,13/01/17 14:51,1860680,348608,20322,29624796,b,Mozilla Firefox,Desktop,0
IDo533MzU,13/01/17 10:07,8827716,929590,15912,63767331,b,Mozilla,Desktop,0
IDwEMHmZA,20/01/17 09:57,4812028,514981,6906,99510044,b,Mozilla,Desktop,0
IDx4AUYQK,12/01/17 17:54,8210498,547271,80554,17488931,a,Mozilla Firefox,Desktop,0
IDh6ekJE4,11/01/17 13:06,8324286,931504,26966,74363610,a,Edge,Tablet,0
IDrTKps8x,18/01/17 17:06,196957,135646,84974,48626108,b,Edge,Tablet,0
IDWAmpyyf,20/01/17 11:47,4447028,791345,37055,7864011,e,Edge,Tablet,0
IDFxg4lEF,20/01/17 11:59,8822480,701221,92704,30860214,b,Edge,Tablet,0
IDQBusLHz,20/01/17 09:37,2341018,134381,40339,37135965,b,Mozilla Firefox,Desktop,0
ID1hqpDbo,20/01/17 10:01,469884,509898,33949,72749645,b,Edge,Tablet,0
IDFVYjMNu,14/01/17 13:07,8601951,425170,95113,65017662,f,Mozilla Firefox,Desktop,0
IDonpsyB7,18/01/17 17:47,2119400,781731,13412,77318092,b,Google Chrome,,1
IDRmQ5sts,16/01/17 10:53,4845008,163142,97863,43770446,e,Edge,Tablet,0
IDjPxUlrm,19/01/17 11:58,9178399,710307,40339,43452411,b,Firefox,Mobile,0
IDdeLn3up,14/01/17 13:15,4921458,618728,33638,67290861,b,Mozilla Firefox,,0
IDS9QTIYn,11/01/17 11:14,2893867,271017,64452,36951426,a,InternetExplorer,Desktop,0
IDvv231O8,17/01/17 08:58,7496760,208032,80554,57977218,e,Mozilla Firefox,Desktop,0
IDF4Yxo7M,11/01/17 21:23,9688401,544618,82396,17990842,f,Google Chrome,Mobile,1
IDx546ajM,17/01/17 08:56,7094515,384630,40339,37135965,b,Edge,Tablet,0
IDX6z86qD,14/01/17 13:12,,948499,5602,43328787,b,Edge,Tablet,0
IDt6BFAkt,13/01/17 06:32,,332242,40339,43452411,e,Firefox,Mobile,0
IDdK0h0Ml,16/01/17 14:55,2020226,95640,98552,17990842,a,Firefox,Mobile,0
IDpO9FQer,17/01/17 12:01,3299090,248867,56811,51330651,b,Mozilla Firefox,Desktop,0
IDMpO5OW8,11/01/17 14:46,1499719,324715,17714,74363610,a,Firefox,Mobile,0
IDhx0qrGO,13/01/17 03:23,7829344,301057,48498,63767331,e,Mozilla,Desktop,0
IDlyRKlAa,19/01/17 17:21,,66941,1678,94555413,b,Chrome,Desktop,0
ID7EeGQG0,14/01/17 12:25,673141,590307,2053,27723861,f,InternetExplorer,Desktop,0
IDvRSlbaS,17/01/17 13:00,5190697,402221,6906,99510044,a,Edge,,0
IDUXM7q1J,15/01/17 09:53,1140828,147117,7126,28452818,b,Edge,Tablet,0
IDCSomi5q,17/01/17 05:28,8112805,529355,6906,99510044,b,Edge,Tablet,0
IDIktp0Rt,12/01/17 13:02,3271740,633733,904,2050923,b,Firefox,Mobile,0
IDupqYjx0,20/01/17 23:32,8669879,189076,45620,54630329,b,Mozilla,Desktop,0
IDKPamvqn,11/01/17 16:34,,158466,1678,73017084,b,Google Chrome,Mobile,0
IDiyCc3iw,17/01/17 07:22,3298470,813245,40339,71040875,b,Firefox,Mobile,0
IDUBCDkvT,15/01/17 15:35,317537,522201,17714,74363610,f,Firefox,,0
IDcbdGiGn,16/01/17 15:21,1199396,424770,20322,30860214,a,Firefox,Mobile,0
IDVT88E9i,19/01/17 14:53,7105740,359588,40339,43452411,b,Edge,Tablet,0
IDmiQ68Tn,20/01/17 11:25,8400964,685088,48498,55358028,b,Edge,Tablet,0
IDsw6PDWz,14/01/17 15:34,1901017,220446,66786,20301556,f,Edge,Tablet,0
IDHIVrLuq,10/01/17 12:47,8632319,239765,6906,99510044,d,Firefox,Mobile,0
IDfWmwIPj,14/01/17 11:00,834975,133770,40339,5675575,c,Edge,Tablet,0
IDDM4evDw,14/01/17 06:33,8169702,27772,64452,23704379,b,Firefox,Mobile,0
IDDW41K8k,13/01/17 13:24,3962271,382869,40339,43452411,b,Edge,Tablet,0
IDv67KYGR,10/01/17 12:57,2512376,882896,42227,49384126,b,Mozilla,Desktop,0
IDKPM5iC2,12/01/17 18:00,7583121,82453,40339,47941469,b,IE,Mobile,0
IDwV3yDkW,20/01/17 15:45,8061693,258140,40339,82947221,a,Edge,Tablet,0
ID5qCLyQl,14/01/17 09:40,533211,670215,98552,17990842,e,Chrome,Desktop,0
IDSw1C8hs,19/01/17 17:51,9154801,300074,80554,7122654,c,Chrome,Desktop,1
IDWJzneuk,16/01/17 11:42,5907490,169735,92704,93157824,b,Google Chrome,Mobile,0
IDVN2l1UI,15/01/17 12:25,6057242,96575,48430,55420443,b,Firefox,Mobile,0
IDkf1i8oY,13/01/17 15:54,7407251,733958,87732,52437512,f,Firefox,,0
IDdRMpTWp,11/01/17 10:15,5051948,865450,9764,90276693,b,,Tablet,0
IDQtRMIaV,12/01/17 09:41,564736,903977,45620,54630329,e,Edge,Tablet,0
IDObzR0aC,14/01/17 02:01,5558368,664547,2053,27723861,b,Firefox,,0
ID7brR8Nk,10/01/17 05:55,2124616,816456,8467,87903766,f,Edge,Tablet,0
IDI7ueeti,16/01/17 12:35,7862097,515526,43897,7122654,a,Edge,Tablet,0
IDDIBrrxg,11/01/17 13:35,2856463,117889,11837,88843407,b,Chrome,Desktop,0
IDsM3CNmh,14/01/17 11:13,5710334,628188,49810,55358028,a,InternetExplorer,,0
ID4meHBXP,13/01/17 10:06,,208513,48498,30860214,f,,Tablet,0
IDV1ggGaw,16/01/17 11:08,17627,945435,10345,33683592,a,Edge,Tablet,0
IDonn5NZk,14/01/17 08:36,,105822,17714,74363610,f,IE,Mobile,0
IDAWhRFiw,13/01/17 13:24,5211897,429413,64452,24853566,b,Edge,Tablet,0
IDgIEMQTh,16/01/17 13:36,3105196,343856,17714,27723861,b,Firefox,Mobile,0
IDCmwjv89,12/01/17 11:48,5589266,640153,82396,16150900,b,Edge,Tablet,0
IDeM1RujP,14/01/17 15:05,8657918,741866,6906,99510044,c,Google Chrome,Mobile,1
ID6ppPPDE,13/01/17 14:31,,361502,10345,33683592,b,Firefox,Mobile,0
IDEJufHoA,10/01/17 10:48,9920208,464819,7126,53807073,b,Mozilla Firefox,,0
IDXfyJf3s,15/01/17 17:57,8482965,663768,97863,87807327,a,IE,Mobile,0
IDt2ItJpB,12/01/17 15:39,501964,903316,71642,20301556,f,Edge,Tablet,0
IDr2YaYWM,15/01/17 07:05,3632094,758174,76239,17990842,b,InternetExplorer,Desktop,0
IDmyHesdl,16/01/17 13:32,8051724,4277,54916,71716856,e,Edge,,0
IDbaxdcB9,15/01/17 16:48,5313735,557143,89522,27578501,b,Mozilla Firefox,Desktop,0
ID8UPZ6aF,16/01/17 17:45,6183384,241510,48498,93157824,a,Firefox,Mobile,0
IDkfWW8mh,19/01/17 17:31,,27506,21380,42296429,b,Mozilla,Desktop,0
IDA8vRb65,11/01/17 09:18,2827244,337665,55541,20301556,d,Firefox,Mobile,0
ID2wjIKhZ,15/01/17 06:35,98480,533916,63146,65017662,a,Mozilla,Desktop,0
IDC3wSQpo,12/01/17 08:46,3182729,550718,14960,37236044,f,Firefox,Mobile,0
IDGt2dfRV,14/01/17 06:31,9349079,17869,84974,1185845,b,Mozilla Firefox,Desktop,0
ID5AucWba,20/01/17 10:50,1009372,436239,84974,17990842,a,Mozilla,Desktop,0
IDov4ZH1P,11/01/17 16:48,3477867,844346,42227,21153737,a,Firefox,,0
ID0bIb78g,16/01/17 14:43,8867888,119856,92704,87903766,c,Edge,Tablet,0
IDbMTz50Q,14/01/17 11:31,8514187,488740,70409,18243870,d,,Tablet,0
IDDr0a3z9,13/01/17 13:59,6331204,595609,80554,57977218,a,Edge,Tablet,0
IDokD7kk2,16/01/17 17:41,2757319,436962,9764,37135965,a,Mozilla,Desktop,0
IDBYPKSaV,11/01/17 09:01,8896401,683559,3643,555603,b,Firefox,Mobile,0
IDmFL6eX9,19/01/17 16:39,75356,980352,49168,76631398,a,Firefox,Mobile,0
IDR8b7gts,16/01/17 12:03,7455357,65990,74263,2050923,b,Edge,Tablet,0
IDuqn9BxY,13/01/17 17:27,9990785,517690,67817,17687647,e,Firefox,Mobile,0
IDom5Bm7q,16/01/17 15:47,1043601,959866,41640,74868704,b,Firefox,Mobile,0
IDtbQXRTp,14/01/17 12:16,7388126,268599,92704,93157824,b,Firefox,,0
IDpbEKubP,17/01/17 11:17,,948349,54343,71193712,e,Google Chrome,Mobile,0
ID1Y8cpfm,17/01/17 07:25,2529872,287204,7126,53807073,b,Edge,,0
IDBiCjG6s,12/01/17 06:17,6631298,5552,904,29916445,b,,Desktop,0
IDKfcRe5w,17/01/17 13:50,7578896,78607,25491,74868704,b,Mozilla Firefox,Desktop,0
ID6hfmWVA,17/01/17 14:54,1249650,146119,40339,13742268,b,Internet Explorer,,0
IDFQ4Sgpy,13/01/17 13:44,6187524,965094,12211,87903766,a,Google Chrome,Mobile,0
IDtShm0GK,16/01/17 11:44,1276895,788097,20665,26391770,a,Edge,Tablet,0
IDFJQArBT,20/01/17 14:52,3039169,362612,42227,43770446,b,Edge,Tablet,0
IDhiJW806,13/01/17 16:19,5800449,956689,42227,79055697,b,Edge,Tablet,0
ID5yP5C1D,11/01/17 13:15,1820282,733893,41706,91553313,a,IE,Mobile,0
ID1bCzbl9,17/01/17 11:09,2665540,103964,96184,57500672,a,,,0
IDSEUngWa,17/01/17 12:28,1810493,545981,33033,15464873,b,Chrome,Desktop,0
IDYHBAZWX,15/01/17 09:18,8895285,757503,36768,52403615,b,Edge,Tablet,0
ID1WO0DLz,18/01/17 13:15,7720094,710307,40339,43452411,b,Mozilla Firefox,Desktop,0
IDo5dnpvp,19/01/17 16:39,,519138,40339,49384126,b,IE,Mobile,0
IDByIrTFl,20/01/17 13:46,4409546,970352,95113,65017662,f,Edge,Tablet,0
ID02dkCSw,18/01/17 11:00,318384,876871,40339,43452411,b,Firefox,Mobile,0
ID8kzw83n,11/01/17 15:41,4465463,883466,40339,43452411,a,Mozilla,Desktop,0
IDuPJzY3W,16/01/17 06:40,3962271,382869,40339,43452411,b,Mozilla Firefox,,0
IDfmeYtPO,13/01/17 12:35,9266710,232069,15912,62201833,b,Firefox,Mobile,0
IDHBiTm1b,19/01/17 10:31,2593897,897780,95113,65017662,e,Firefox,Mobile,0
IDj3dN4Wz,19/01/17 16:01,7560018,890523,43285,70239921,b,Mozilla Firefox,Desktop,0
IDYHLJYem,12/01/17 18:40,4471118,62823,1678,76464134,b,Firefox,Mobile,0
IDxC7S3yb,16/01/17 10:33,3718448,769990,48498,30860214,b,Firefox,,0
IDAwJTxcB,10/01/17 16:01,9261817,762651,81229,98166279,b,Edge,Tablet,0
IDbjA6NKu,16/01/17 15:32,,245716,97863,3156697,e,Edge,Tablet,0
IDMMeA1vw,15/01/17 08:35,1112262,308232,23576,70184594,b,,Desktop,0
IDJfaLOTa,18/01/17 11:20,4782754,92269,21407,17488931,b,Mozilla,Desktop,0
IDU7XaekF,16/01/17 09:17,2858443,691741,95113,65017662,b,InternetExplorer,Desktop,0
IDJXi7BtI,12/01/17 13:43,9110397,705100,5602,72451969,a,Firefox,Mobile,0
IDu1yIQWq,13/01/17 16:36,3653145,941027,97863,87807327,b,Mozilla Firefox,Desktop,0
ID04Ocnbo,14/01/17 16:39,4547991,883466,40339,43452411,b,InternetExplorer,Desktop,0
IDyXaQgIF,11/01/17 14:58,4636762,40561,45620,31388981,b,Firefox,Mobile,0
IDbYKrWiU,14/01/17 13:22,8337278,655993,1678,29916445,e,InternetExplorer,Desktop,0
IDfrtgdKC,10/01/17 13:42,9085020,304943,5602,76683174,a,Edge,Tablet,0
ID92K9auw,20/01/17 13:22,6016635,407753,46450,47079934,b,Edge,Tablet,0
ID9vHTvLr,20/01/17 09:47,4275724,623456,75547,26391770,b,Firefox,Mobile,0
IDKMEJrmc,15/01/17 14:09,9452892,109612,40339,43452411,a,Edge,,0
IDgjL2hFr,20/01/17 16:09,6947171,892261,53956,20116446,a,Edge,Tablet,0
ID6Y8HGRR,12/01/17 18:01,9829540,910663,2053,27723861,f,Edge,Tablet,0
IDbAa0VrN,15/01/17 14:11,8848174,964773,12211,8730209,a,Edge,Tablet,0
IDe9EIy9U,19/01/17 09:58,2775669,375089,93286,27723861,a,Firefox,Mobile,0
IDAoXbwIl,20/01/17 13:11,6792396,170735,42227,95013373,b,Firefox,Mobile,0
IDstKGQLn,18/01/17 16:10,366153,35658,97863,63837330,b,Edge,Tablet,0
IDIf0GI4u,15/01/17 09:13,5264088,623681,33949,29624796,f,Firefox,Mobile,0
IDXKtgfgY,16/01/17 07:14,2320006,225392,80554,61940782,b,Edge,Tablet,0
IDVeQsnWS,20/01/17 17:36,141740,505597,30580,27723861,e,InternetExplorer,Desktop,0
IDRa11A3n,14/01/17 15:34,6656449,151374,40339,90276693,d,Edge,Tablet,0
IDZKEvDby,10/01/17 15:14,549780,861300,41706,62201833,b,Firefox,Mobile,0
ID69fLliS,13/01/17 10:43,5248221,42469,40050,67290861,a,Edge,Tablet,0
IDMrDBNQ2,17/01/17 09:42,9800939,542795,92902,555603,b,Mozilla Firefox,Desktop,0
ID4LnbXJ4,14/01/17 06:37,3671918,588909,45620,54630329,f,Google Chrome,Mobile,0
