,ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
2584,ID2ERtFwB,11/01/17 18:49,9303527.0,297830,46510,20301556,b,Mozilla Firefox,Mobile,0
2585,IDYL2Dwaz,16/01/17 12:46,763359.0,116720,97863,36994522,b,Mozilla Firefox,Mobile,0
2586,IDV5SCMDz,20/01/17 16:53,2654557.0,812939,97863,96142930,f,Mozilla Firefox,Desktop,0
2587,IDqofVUqW,18/01/17 15:26,88870.0,471677,96184,93157824,b,Mozilla Firefox,Desktop,0
2588,IDsKyaF7M,20/01/17 16:18,8806769.0,547039,81229,43770446,f,Internet Explorer,Mobile,0
2589,IDqB4hQRb,18/01/17 13:03,-1.0,108286,68947,89663643,a,Mozilla Firefox,Desktop,0
2590,ID850ibBx,10/01/17 18:05,2341454.0,352481,53956,52437512,c,Edge,Tablet,0
2591,IDN6gvPZC,11/01/17 16:59,3940451.0,461444,41706,4000296,b,Edge,Tablet,0
2592,IDncVGqiM,12/01/17 18:09,1806596.0,368628,95113,65017662,b,Mozilla Firefox,Mobile,0
2593,IDcxibkwB,11/01/17 09:54,3083565.0,687282,5602,42073648,c,Internet Explorer,Desktop,1
2594,IDpdLGCfj,11/01/17 17:52,1614972.0,608830,82877,86048641,b,Edge,Tablet,0
2595,ID8MaiSvT,16/01/17 14:23,958696.0,323156,33638,78406516,b,Mozilla Firefox,Desktop,0
2596,ID3u9SdyW,20/01/17 17:11,6491762.0,267695,33638,80963339,e,Edge,Tablet,0
2597,IDlwJCz5w,13/01/17 16:50,713948.0,649945,77767,29916445,b,Mozilla Firefox,Mobile,0
2598,IDvqgT6iM,12/01/17 18:55,8422323.0,881847,8675,18243870,d,Internet Explorer,Mobile,0
2599,IDH2FNQUZ,11/01/17 14:52,6253456.0,477691,21380,76532649,b,Opera,Mobile,0
2600,IDTKNHd3L,14/01/17 16:48,338671.0,536368,12211,87903766,b,Google Chrome,Mobile,0
2601,IDFP9tQm6,17/01/17 17:22,5603183.0,73033,15912,76532649,a,Google Chrome,Mobile,0
2602,IDMTiYG9Y,13/01/17 11:49,9710284.0,531300,6906,99510044,a,Edge,Tablet,0
2603,IDYGwbNtA,17/01/17 09:50,7608803.0,457177,17714,26391770,b,Internet Explorer,Desktop,0
2604,IDIwwHcBQ,17/01/17 07:54,9421275.0,113238,26162,56464503,a,Mozilla Firefox,Mobile,0
2605,IDA3mfO9I,14/01/17 16:52,4877717.0,885194,13255,4519772,b,Mozilla Firefox,Mobile,0
2606,IDG1NOqRF,12/01/17 18:37,7480550.0,783487,17714,74363610,e,Mozilla Firefox,Mobile,0
2607,IDmRyuC6W,14/01/17 08:51,7521144.0,735932,904,74363610,d,Mozilla Firefox,Mobile,0
2608,IDwtcClCl,14/01/17 08:49,340675.0,810251,15912,7864011,a,Opera,Mobile,0
2609,IDXEaKvAF,18/01/17 16:57,3653321.0,492782,45620,31388981,b,Mozilla Firefox,Desktop,0
2610,IDmI7z2qc,17/01/17 16:55,-1.0,474425,34670,83909736,b,Edge,Tablet,0
2611,IDTJtwsN8,19/01/17 15:28,532190.0,937540,26966,94344196,b,Mozilla Firefox,Desktop,0
2612,IDKvY8DCX,11/01/17 11:47,2764231.0,563877,70409,83172146,b,Mozilla Firefox,Mobile,0
2613,IDU5txvNf,19/01/17 07:26,7614195.0,25436,93286,75622158,b,Edge,Tablet,0
2614,ID8qfBe3Z,11/01/17 07:09,1008571.0,425629,17714,74363610,b,Mozilla Firefox,Desktop,0
2615,IDc7f4UCt,17/01/17 17:11,2749320.0,706479,98552,17990842,f,Mozilla Firefox,Desktop,0
2616,IDlnKzYR9,12/01/17 13:27,925332.0,382869,40339,43452411,c,Edge,Tablet,0
2617,ID8OC65ff,17/01/17 17:20,-1.0,877482,1678,260443,b,Mozilla Firefox,Mobile,0
2618,IDRUWpdp2,15/01/17 07:18,7802137.0,642601,40339,50706198,a,Edge,Tablet,0
2619,IDMcdV3Jb,17/01/17 10:45,8100054.0,81330,17714,26391770,a,Internet Explorer,Mobile,0
2620,IDvpAJI4w,18/01/17 08:53,1597597.0,859460,8675,26120440,a,Edge,Tablet,0
2621,ID9zvZb0y,16/01/17 11:06,2307489.0,665792,82129,95302954,a,Edge,Tablet,0
2622,IDvCawFv0,14/01/17 09:42,4226705.0,197750,36610,74868704,c,Edge,Tablet,0
2623,IDTbdD0P4,19/01/17 15:29,4540397.0,858885,41706,4000296,b,Edge,Tablet,0
2624,IDiTToJru,12/01/17 16:20,1049799.0,20345,6906,99510044,e,Internet Explorer,Desktop,0
2625,IDf7EEPu6,17/01/17 17:53,9990785.0,987439,42227,43770446,a,Mozilla Firefox,Mobile,0
2626,IDCKXNaBc,18/01/17 15:58,5571895.0,429144,73248,17488931,c,Edge,Tablet,0
2627,IDYMaDXte,11/01/17 10:07,1291777.0,262712,42227,96823930,a,Google Chrome,Mobile,0
2628,IDvoGXgI8,14/01/17 12:24,1138181.0,283558,48498,93157824,a,Edge,Tablet,0
2629,IDdrYNA7b,16/01/17 14:26,2134781.0,922225,6906,71165566,b,Edge,Tablet,0
2630,IDMo5YTwK,14/01/17 10:30,6994893.0,328284,21407,80645978,e,Internet Explorer,Desktop,0
2631,ID9xHRRfC,11/01/17 14:24,7184343.0,770861,95113,65017662,b,Mozilla Firefox,Mobile,0
2632,IDZFP26E9,11/01/17 09:14,-1.0,823158,36768,555603,b,Mozilla Firefox,Mobile,0
2633,IDqcZEbYW,17/01/17 12:04,33517.0,429274,97103,25497095,a,Mozilla Firefox,Mobile,0
2634,IDZyMHhPY,17/01/17 13:24,4799658.0,979024,37815,60188064,b,Mozilla Firefox,Desktop,0
2635,IDNSa9CgC,17/01/17 16:48,3358025.0,322803,5602,72451969,f,Mozilla Firefox,Mobile,0
2636,IDGbpgPqu,11/01/17 18:50,9794380.0,232168,42227,79055697,b,Mozilla Firefox,Mobile,0
2637,IDOyLGi8o,11/01/17 16:08,-1.0,91995,11837,90276693,d,Mozilla Firefox,Mobile,0
2638,IDzkBkoxF,15/01/17 16:29,2546563.0,831394,3643,555603,c,Mozilla Firefox,Mobile,0
2639,IDRNBwEro,10/01/17 18:27,5429118.0,192967,95113,65017662,b,Mozilla Firefox,Mobile,0
2640,IDJ7Su2bu,11/01/17 11:21,7450680.0,298752,33033,36994522,a,Mozilla Firefox,Desktop,0
2641,IDctKeyeQ,12/01/17 17:17,1674835.0,565327,68575,20301556,a,Google Chrome,Desktop,0
2642,IDynXAVW9,14/01/17 16:09,1339316.0,632736,25491,79474990,a,Internet Explorer,Desktop,0
2643,IDcyQ6z1E,18/01/17 17:32,6575732.0,32183,40339,43452411,b,Internet Explorer,Desktop,0
2644,IDqt8yNXK,20/01/17 12:00,4320439.0,936080,73362,67274540,a,Edge,Tablet,0
2645,IDMt52Uvs,12/01/17 13:11,3939892.0,555523,47327,65017662,c,Internet Explorer,Mobile,0
2646,IDLRqxK9E,19/01/17 09:33,8498590.0,273348,11837,79474990,c,Mozilla Firefox,Mobile,1
2647,IDwWDqI39,12/01/17 14:37,4686957.0,953485,48498,81968512,a,Edge,Tablet,0
2648,IDqjEHxUF,10/01/17 13:47,4353235.0,86509,10345,86289887,b,Edge,Tablet,0
2649,IDAhNCmI1,14/01/17 15:12,7111185.0,349437,53956,91808273,b,Edge,Tablet,0
2650,IDn8hKjrQ,14/01/17 10:02,6197224.0,143572,1678,20301556,e,Mozilla Firefox,Desktop,0
2651,IDJxsxPJf,14/01/17 09:35,3468432.0,90483,904,74363610,e,Edge,Tablet,0
2652,IDUyv4vlA,18/01/17 12:40,9368998.0,506917,15124,99558603,b,Google Chrome,Desktop,0
2653,IDGYZUlis,14/01/17 13:38,4273650.0,655671,80554,53807073,a,Google Chrome,Mobile,0
2654,IDOMeT7x0,16/01/17 14:02,774319.0,988954,6906,99510044,b,Mozilla Firefox,Mobile,0
2655,IDnYuusxr,19/01/17 09:31,8088698.0,648330,80554,61940782,b,Google Chrome,Mobile,0
2656,IDFao5cJK,18/01/17 15:22,-1.0,418546,6906,99510044,a,Mozilla Firefox,Mobile,0
2657,ID0RwVkMv,11/01/17 08:02,9482895.0,12827,1069,89663643,a,Edge,Tablet,0
2658,IDPTHQMf9,10/01/17 13:02,1330514.0,840929,41706,4000296,a,Edge,Tablet,0
2659,IDY9pEexq,20/01/17 14:30,7608200.0,764911,15124,72749645,b,Mozilla Firefox,Desktop,0
2660,IDupXBlwp,13/01/17 11:26,6042330.0,808795,42227,50706198,b,Mozilla Firefox,Desktop,0
2661,IDSXd7Ad2,15/01/17 12:02,7615642.0,115134,71441,7122654,b,Google Chrome,Mobile,0
2662,IDD2bhBL8,12/01/17 14:13,7716500.0,389158,42227,50706198,b,Edge,Tablet,0
2663,IDyvTGdjX,15/01/17 11:46,2272169.0,513383,93286,18243870,b,Mozilla Firefox,Mobile,0
2664,IDG3XU5UK,10/01/17 18:58,-1.0,588132,34670,48615529,b,Internet Explorer,Mobile,0
2665,IDCB7PfHQ,16/01/17 13:50,2325904.0,284238,62416,18243870,b,Mozilla Firefox,Desktop,0
2666,ID95S8mn2,11/01/17 19:53,5872883.0,116255,1678,76464134,b,Edge,Tablet,0
2667,IDDV50yO8,20/01/17 10:17,6978298.0,227092,14960,47079934,b,Edge,Tablet,0
2668,IDhoKVymj,18/01/17 16:09,9536533.0,656064,42227,73900798,b,Edge,Tablet,0
2669,ID81nSulx,18/01/17 11:57,4896865.0,785973,73362,72161006,a,Edge,Tablet,0
2670,IDrT7PJcX,11/01/17 09:47,2342470.0,110086,76239,16150900,b,Internet Explorer,Mobile,0
2671,ID5UBSf3U,13/01/17 14:25,4825690.0,35100,64452,16622107,a,Mozilla Firefox,Desktop,0
2672,IDWYxt1be,16/01/17 06:57,3665704.0,669157,42227,32738053,b,Google Chrome,Mobile,0
2673,ID803NNKl,15/01/17 13:30,8340584.0,921333,89522,27578501,a,Google Chrome,Desktop,0
2674,IDR6OPtLp,13/01/17 10:54,7483326.0,136204,26962,7122654,a,Internet Explorer,Desktop,0
2675,IDSD7746u,12/01/17 18:44,8548822.0,476617,42227,70821774,a,Mozilla Firefox,Mobile,0
2676,IDJjH17xC,13/01/17 12:37,-1.0,417678,13388,17687647,e,Mozilla Firefox,Mobile,0
2677,IDCHCjPL6,19/01/17 09:59,1311482.0,598017,1678,91553313,d,Mozilla Firefox,Mobile,0
2678,IDJJGR52I,13/01/17 12:35,4394494.0,561549,62416,47941469,f,Opera,Mobile,0
2679,IDg2I45An,13/01/17 17:31,9229805.0,365770,17714,74363610,b,Edge,Tablet,0
2680,IDd5wrYSN,20/01/17 13:22,-1.0,633698,33638,79906734,b,Mozilla Firefox,Mobile,0
2681,IDxtbtKJz,12/01/17 15:09,5452465.0,682720,42227,1189152,a,Internet Explorer,Mobile,0
2682,IDl8jJVmv,12/01/17 13:14,-1.0,225407,64452,92640312,a,Mozilla Firefox,Desktop,0
2683,IDaVfHDBM,19/01/17 11:33,984782.0,510281,82877,33832190,d,Google Chrome,Desktop,0
2684,IDg0oFbDn,17/01/17 09:05,4882623.0,635508,11837,49384126,b,Edge,Tablet,0
2685,IDk9ZMiVs,16/01/17 11:34,4118864.0,456829,14960,52437512,f,Mozilla Firefox,Desktop,0
2686,IDab7MfTJ,10/01/17 16:49,2975458.0,359788,15912,44110614,a,Edge,Tablet,0
2687,IDNxwb8Fg,19/01/17 04:44,5622351.0,875653,42227,43770446,b,Edge,Tablet,0
2688,IDvbmooa3,11/01/17 16:24,4829050.0,435697,41640,74868704,a,Safari,Tablet,0
2689,ID8t25vAg,18/01/17 12:06,3522349.0,147632,50088,7864011,f,Google Chrome,Mobile,0
2690,IDqOPXAcW,12/01/17 06:04,6233032.0,885614,82396,17990842,f,Edge,Tablet,0
2691,IDetxT9BE,17/01/17 13:19,3236038.0,631682,15124,99558603,b,Edge,Tablet,0
2692,IDJlVMmzw,20/01/17 09:01,1523120.0,631989,84987,84522677,b,Mozilla Firefox,Mobile,0
2693,IDpIHTgiG,19/01/17 16:18,7315966.0,723803,79668,81758577,e,Internet Explorer,Mobile,0
2694,IDXQDPRwd,15/01/17 06:55,3488382.0,226564,82877,38492160,a,Opera,Mobile,0
2695,ID2AcqczN,13/01/17 17:19,6072837.0,87353,11837,15961717,b,Edge,Tablet,0
2696,IDIt91YiC,12/01/17 18:16,8548822.0,921303,54125,29916445,a,Mozilla Firefox,Mobile,0
2697,IDBKmRoWV,17/01/17 14:22,252344.0,330669,97807,29916445,a,Mozilla Firefox,Mobile,0
2698,IDRMea1Oq,11/01/17 12:09,3285330.0,179723,36768,48615529,b,Internet Explorer,Tablet,0
2699,IDMh8bDNW,18/01/17 16:52,3927478.0,528823,98552,99595716,b,Internet Explorer,Desktop,0
2700,IDDloyqML,18/01/17 13:02,5779015.0,530962,27655,21416560,b,Mozilla Firefox,Mobile,0
2701,IDa6XIhPm,12/01/17 02:13,5311121.0,702450,64452,92977802,b,Mozilla Firefox,Mobile,0
2702,ID3PdfgAH,19/01/17 18:17,2761119.0,786804,26966,49554217,b,Edge,Tablet,0
2703,ID6xx6Na3,11/01/17 15:28,3739249.0,1402,904,74363610,b,Edge,Tablet,0
2704,IDWtFOygk,11/01/17 13:34,7125515.0,806275,34670,87807327,b,Edge,Tablet,0
2705,IDpDdNjrN,10/01/17 09:37,8589647.0,791715,10345,26461535,a,Edge,Tablet,0
2706,IDvOSw4Bu,11/01/17 14:32,-1.0,420736,33638,67290861,b,Edge,Tablet,0
2707,IDDoFv2ew,17/01/17 15:24,-1.0,971144,97103,25497095,c,Internet Explorer,Desktop,1
2708,ID7z7RNTS,18/01/17 17:49,-1.0,510194,30580,67147700,b,Mozilla Firefox,Desktop,0
2709,IDgO7f5OS,18/01/17 09:35,9482940.0,972442,5602,89912524,b,Edge,Tablet,0
2710,IDZI1Ps0L,11/01/17 20:53,6089179.0,912168,904,20301556,a,Mozilla Firefox,Mobile,0
2711,ID7JrP2cV,20/01/17 12:21,6647156.0,875097,20322,37135965,a,Internet Explorer,Tablet,0
2712,IDhbelZug,14/01/17 15:24,6745680.0,757251,30580,67147700,e,Edge,Tablet,0
2713,IDbaklhe6,14/01/17 08:00,9670534.0,565615,60316,54630329,a,Mozilla Firefox,Desktop,0
2714,IDPTIuobx,11/01/17 16:08,8257235.0,968685,54916,80418924,e,Mozilla Firefox,Mobile,0
2715,IDVjJdCja,13/01/17 15:00,2220783.0,253366,3643,47079934,a,Mozilla Firefox,Mobile,0
2716,IDRoiL8lr,11/01/17 16:34,5057254.0,768413,5602,30432082,b,Mozilla Firefox,Mobile,0
2717,IDyzrySJ5,11/01/17 15:41,7855424.0,183083,48498,32912111,b,Internet Explorer,Tablet,0
2718,IDSndbKYT,13/01/17 02:28,1950009.0,113618,36610,74868704,e,Mozilla Firefox,Mobile,0
2719,IDiW2FuWi,16/01/17 15:07,-1.0,579499,15124,99558603,b,Edge,Tablet,0
2720,IDgnaWthE,14/01/17 09:19,9290807.0,411392,42227,50706198,b,Edge,Tablet,0
2721,IDaCll0On,14/01/17 10:41,365285.0,162034,93286,16370981,b,Internet Explorer,Desktop,0
2722,IDlp8V6iB,13/01/17 09:05,5389362.0,7029,62809,29916445,a,Mozilla Firefox,Mobile,0
2723,IDuMBNnMs,16/01/17 13:56,3477867.0,589392,11837,49384126,f,Mozilla Firefox,Mobile,0
2724,IDwUsTEXv,13/01/17 17:46,965126.0,622355,73248,61940782,f,Internet Explorer,Desktop,0
2725,IDXJYKYpY,14/01/17 13:28,5164158.0,292607,20322,35888759,a,Edge,Tablet,0
2726,IDvDZmCMG,19/01/17 12:33,7587231.0,909374,45620,31388981,c,Mozilla Firefox,Desktop,0
2727,IDhMHYMRL,20/01/17 11:30,2690005.0,46843,92704,7864011,b,Google Chrome,Mobile,0
2728,IDsDZ0Wdx,14/01/17 10:05,2337324.0,469855,41706,4000296,b,Mozilla Firefox,Desktop,0
2729,IDwzkVs1N,17/01/17 13:20,9062915.0,266610,6906,99510044,a,Mozilla Firefox,Mobile,0
2730,IDmirAv2t,12/01/17 17:06,9564440.0,161028,98552,64615852,b,Edge,Tablet,0
2731,IDZCOaERr,15/01/17 14:06,8338164.0,466446,15912,7864011,b,Google Chrome,Mobile,0
2732,IDIsodlLH,15/01/17 11:47,6006777.0,831875,33287,2518327,c,Mozilla Firefox,Mobile,0
2733,IDirFNGbS,15/01/17 10:36,3319754.0,411039,13412,77318092,c,Mozilla Firefox,Mobile,0
2734,IDcUEBC3Q,13/01/17 12:12,8769838.0,97872,42227,30860214,b,Mozilla Firefox,Desktop,0
2735,ID92yNEOx,16/01/17 16:28,4751584.0,392063,95113,65017662,a,Edge,Tablet,0
2736,IDIcSUxNA,14/01/17 08:23,6205309.0,261113,21407,37236044,e,Edge,Tablet,0
2737,ID3k9NxGS,15/01/17 13:03,1580135.0,219714,34670,5016754,b,Internet Explorer,Desktop,0
2738,IDxCMIvjF,11/01/17 19:21,4720945.0,646568,6906,99510044,e,Mozilla Firefox,Mobile,0
2739,IDIIezsWn,18/01/17 03:54,3032554.0,809667,34670,46997962,b,Edge,Tablet,0
2740,IDgB25V3G,18/01/17 17:16,8097551.0,441607,10345,33683592,b,Google Chrome,Mobile,0
2741,IDRvgOV3k,16/01/17 08:46,7953103.0,504956,12211,84522677,a,Google Chrome,Mobile,0
2742,ID1Sjv6fJ,13/01/17 17:24,3681386.0,835180,71441,57517812,b,Mozilla Firefox,Mobile,0
2743,IDpEnV1Ab,18/01/17 12:07,6639377.0,679016,6906,99510044,e,Mozilla Firefox,Desktop,0
2744,ID6L7vaUv,20/01/17 13:03,8769838.0,777390,42227,54526992,c,Mozilla Firefox,Mobile,0
2745,ID433hx9n,14/01/17 14:03,5205451.0,850442,17714,74363610,a,Edge,Tablet,0
2746,IDknent2I,17/01/17 15:10,3787989.0,925420,30580,67147700,d,Mozilla Firefox,Mobile,0
2747,IDcZ4HpYb,15/01/17 06:59,5830430.0,7766,82396,16150900,a,Edge,Tablet,0
2748,IDJqDEMoY,20/01/17 15:43,8456913.0,328264,21407,26461535,a,Internet Explorer,Desktop,0
2749,IDw440MyU,13/01/17 12:03,8769838.0,909238,42227,96823930,b,Mozilla Firefox,Desktop,0
2750,IDPexG3Yi,20/01/17 03:19,4179379.0,159070,24888,33247409,b,Mozilla Firefox,Mobile,0
2751,IDOrecShF,18/01/17 06:06,7173952.0,75510,11837,30860214,f,Google Chrome,Desktop,0
2752,IDT6ACpLB,19/01/17 07:24,8959766.0,348618,87732,18481500,b,Edge,Tablet,0
2753,IDWVNJmbE,12/01/17 17:32,6274463.0,197,54343,4237811,b,Edge,Tablet,0
2754,IDDT3DpMt,15/01/17 07:22,5511475.0,78736,42227,43526789,e,Edge,Tablet,0
2755,IDawTuF0v,16/01/17 12:31,2818889.0,867694,35046,54630329,b,Edge,Tablet,0
2756,IDTYF7P0F,17/01/17 10:30,9835131.0,409263,48498,30860214,b,Edge,Tablet,0
2757,IDZ42ebdO,14/01/17 10:53,7546665.0,426243,42227,96823930,b,Mozilla Firefox,Mobile,0
2758,IDbNCjlQy,16/01/17 09:45,8822480.0,264890,82877,67290861,a,Mozilla Firefox,Mobile,0
2759,IDkMQEeE7,17/01/17 08:32,2272257.0,922976,12211,58163546,b,Edge,Tablet,0
2760,IDi6r5Zy2,11/01/17 13:28,7121261.0,379479,82877,67290861,b,Mozilla Firefox,Mobile,0
2761,IDsxxGyvR,12/01/17 18:37,-1.0,648762,54125,26461535,b,Edge,Tablet,0
2762,IDNhlBYJr,15/01/17 10:02,1595055.0,593750,82396,9556126,b,Mozilla Firefox,Mobile,0
2763,IDrQ6LGml,10/01/17 16:43,-1.0,998496,68847,57031957,b,Edge,Tablet,0
2764,IDh2J2OW2,16/01/17 16:41,7157769.0,113807,6906,99510044,e,Edge,Tablet,0
2765,IDMZdW5nb,11/01/17 17:58,983552.0,815893,97863,87807327,a,Edge,Tablet,0
2766,IDvqcko4v,19/01/17 12:38,9246780.0,454530,17714,61682792,d,Edge,Tablet,0
2767,IDulvrqGL,19/01/17 10:25,2085982.0,833382,44388,94350426,e,Edge,Tablet,0
2768,IDI2cCKqx,11/01/17 10:01,8956254.0,392333,42227,49384126,a,Mozilla Firefox,Mobile,0
2769,IDNV0oqnI,18/01/17 14:43,5128841.0,472757,6747,24515862,b,Edge,Tablet,0
2770,IDV4BKs2z,17/01/17 17:30,7643818.0,637098,41210,26391770,b,Edge,Tablet,0
2771,IDLFn4QWk,15/01/17 10:58,2585284.0,642646,15912,54526992,b,Mozilla Firefox,Mobile,0
2772,IDjfYnovx,14/01/17 07:36,8557823.0,426818,54916,29624796,e,Mozilla Firefox,Mobile,0
2773,IDhDfqshq,11/01/17 14:57,1466152.0,476560,73248,61940782,b,Edge,Tablet,0
2774,IDei0kJin,19/01/17 10:37,3459516.0,946841,24888,1143033,c,Mozilla Firefox,Desktop,1
2775,IDbUIV5Sk,16/01/17 09:07,4643226.0,271200,73248,83960204,b,Edge,Tablet,0
2776,IDFRXmWcd,16/01/17 17:11,2285399.0,466519,70424,91553313,b,Edge,Tablet,0
2777,IDx8dnvzJ,12/01/17 10:09,-1.0,595091,3643,74363610,c,Mozilla Firefox,Mobile,0
2778,IDRpYBWR1,10/01/17 15:45,1033529.0,479918,6906,98830533,c,Google Chrome,Mobile,1
2779,IDLYikpog,13/01/17 12:57,4548987.0,508773,904,20301556,b,Internet Explorer,Desktop,0
2780,IDqwAdp9w,16/01/17 10:02,4321443.0,362898,17714,2050923,b,Edge,Tablet,0
2781,IDxTlOwff,14/01/17 10:55,2899790.0,831153,33287,2518327,b,Edge,Tablet,0
2782,IDdLtxTRK,19/01/17 11:50,5563959.0,793616,82877,38492160,a,Mozilla Firefox,Mobile,0
2783,IDmlhp2LM,18/01/17 17:13,181072.0,509886,74263,2050923,b,Mozilla Firefox,Mobile,0
2784,ID2M4XjT6,14/01/17 08:48,-1.0,85884,6906,99510044,a,Internet Explorer,Desktop,0
2785,ID6bH9iA6,20/01/17 12:11,7043385.0,43541,26162,555603,c,Google Chrome,Mobile,1
2786,IDMk4vfzq,14/01/17 16:13,6415284.0,55970,21407,59584425,b,Mozilla Firefox,Mobile,0
2787,IDP2sqW6G,18/01/17 16:01,-1.0,34743,54125,26461535,a,Internet Explorer,Mobile,0
2788,IDtSkKMpE,12/01/17 11:21,-1.0,53361,35368,74868704,c,Edge,Tablet,0
2789,IDtAlRagz,11/01/17 19:49,5214315.0,235074,24888,65017662,a,Edge,Tablet,0
2790,IDvY3vQLA,12/01/17 14:19,7110545.0,699407,45620,31388981,e,Edge,Tablet,0
2791,IDRJJGexr,13/01/17 14:41,9138375.0,102518,23576,17990842,b,Internet Explorer,Desktop,0
2792,IDbpHGl2a,12/01/17 17:22,2713180.0,289789,72276,45646134,b,Internet Explorer,Desktop,0
2793,IDXPIJE8O,11/01/17 19:17,7238068.0,122912,904,74363610,e,Edge,Tablet,0
2794,ID1tolCPD,15/01/17 15:37,7840349.0,412591,17714,61682792,f,Internet Explorer,Desktop,0
2795,IDA3XmQ86,19/01/17 16:25,1254923.0,220868,68575,54630329,d,Mozilla Firefox,Mobile,0
2796,IDMjre5ey,14/01/17 09:46,-1.0,187254,42227,43179292,a,Mozilla Firefox,Mobile,0
2797,IDQiHCP8L,17/01/17 11:20,5937331.0,871403,68947,7864011,b,Mozilla Firefox,Mobile,0
2798,IDTfb3IB8,20/01/17 07:31,7552953.0,254269,21407,15961717,b,Mozilla Firefox,Mobile,0
2799,IDybJbWNa,19/01/17 08:01,8794552.0,843918,10327,74868704,f,Edge,Tablet,0
2800,IDzxQzyzm,13/01/17 10:41,-1.0,245881,26849,47941469,b,Mozilla Firefox,Mobile,0
2801,IDuENT4JU,13/01/17 17:58,1608776.0,484542,72276,28017207,c,Internet Explorer,Mobile,0
2802,IDWW4luyu,10/01/17 13:44,7509120.0,872286,93188,91553313,b,Edge,Tablet,0
2803,ID4Hs4cw4,15/01/17 14:44,7099105.0,826083,14345,555603,a,Internet Explorer,Desktop,0
2804,IDK6QTA70,18/01/17 15:15,4914180.0,517313,26162,10713063,c,Mozilla Firefox,Mobile,0
2805,IDvR3KYmH,20/01/17 13:25,9408410.0,888805,15124,99558603,b,Mozilla Firefox,Desktop,0
2806,IDkzrtd3X,17/01/17 15:14,1751650.0,612769,89522,76532649,e,Internet Explorer,Mobile,0
2807,IDHngPOrw,11/01/17 16:32,1676402.0,949157,95113,65017662,b,Mozilla Firefox,Mobile,0
2808,IDYuq0GQA,13/01/17 14:40,7282092.0,698377,42227,35959458,e,Mozilla Firefox,Desktop,0
2809,IDAiHuCpe,11/01/17 13:26,4377952.0,805980,904,26391770,b,Mozilla Firefox,Mobile,0
2810,IDpkXC7ya,12/01/17 17:05,275388.0,892035,15912,30860214,a,Opera,Mobile,0
2811,IDAtTRzXG,17/01/17 10:52,7665116.0,774500,95113,65017662,b,Edge,Tablet,0
2812,IDumSItTA,16/01/17 17:37,2423231.0,347125,26962,77896159,a,Internet Explorer,Desktop,0
2813,ID8YcLkJF,16/01/17 16:35,7615070.0,426787,12211,45753283,b,Edge,Tablet,0
2814,IDs7g2hei,15/01/17 14:03,8811431.0,103249,40339,43452411,b,Mozilla Firefox,Mobile,0
2815,IDbfYQx13,14/01/17 13:50,9732114.0,878332,11837,43770446,b,Internet Explorer,Tablet,0
2816,ID7vbqwaZ,11/01/17 17:18,4686957.0,954190,53956,9434818,e,Edge,Tablet,0
2817,IDcnS1rDl,14/01/17 13:39,8767.0,71727,6906,99510044,a,Mozilla Firefox,Mobile,0
2818,IDLEySLBG,16/01/17 16:47,5467401.0,424239,6906,71165566,b,Internet Explorer,Desktop,0
2819,IDPsOPZ35,10/01/17 14:05,196768.0,315840,17714,74363610,a,Edge,Tablet,0
2820,ID4wPQKpk,20/01/17 16:52,55029.0,313015,904,58604466,c,Mozilla Firefox,Desktop,0
2821,IDidWXxqw,16/01/17 08:55,1036704.0,814583,80554,7122654,b,Mozilla Firefox,Desktop,0
2822,IDHhoBvzA,15/01/17 11:46,4035426.0,973512,904,74363610,a,Internet Explorer,Tablet,0
2823,IDlixDQDW,20/01/17 14:45,3528129.0,99016,61208,39603421,a,Internet Explorer,Desktop,0
2824,ID1r4D0ZT,18/01/17 12:29,2964525.0,662041,87732,78406516,b,Mozilla Firefox,Mobile,0
2825,IDzDwgl4g,14/01/17 11:53,7255291.0,226877,11837,43526789,b,Edge,Tablet,0
2826,IDPCJViVq,14/01/17 16:10,2609453.0,75795,48498,54526992,b,Edge,Tablet,0
2827,IDsvBH48p,12/01/17 15:28,8068709.0,999315,42227,7864011,d,Google Chrome,Mobile,0
2828,IDegHH9PO,10/01/17 18:57,6927430.0,522153,40339,7122654,b,Mozilla Firefox,Mobile,0
2829,IDo35XJiw,16/01/17 09:58,6839606.0,256954,5602,54692138,b,Edge,Tablet,0
2830,IDyTjmtrW,20/01/17 14:34,5569508.0,832738,96313,62201833,b,Mozilla Firefox,Mobile,0
2831,ID4gkVZnQ,10/01/17 16:31,5959873.0,287965,93286,52437512,a,Internet Explorer,Desktop,0
2832,IDWDkEjhW,17/01/17 08:04,9688010.0,527885,84228,74868704,f,Mozilla Firefox,Desktop,0
2833,IDt0uRHG1,18/01/17 11:35,228942.0,278660,89522,17912183,e,Google Chrome,Mobile,1
2834,IDii6MIIY,20/01/17 03:19,4511832.0,652245,904,26391770,e,Google Chrome,Mobile,0
2835,ID5I4Va1q,11/01/17 09:01,8661195.0,211472,1678,52437512,f,Mozilla Firefox,Desktop,0
2836,IDOHsdgYW,13/01/17 11:11,7238737.0,844819,53956,94930037,e,Internet Explorer,Desktop,0
2837,IDC7jDPgi,14/01/17 09:35,5370478.0,396577,21407,59584425,a,Mozilla Firefox,Desktop,0
